ICD9Code,Alternate Code,ICD10Code,Invalid Gender,Concept Name
8785,878.5,S31.44XA,M,Open wound vulva-compl
8786,878.6,S31.40XA,M,Open wound of vagina
8786,878.6,S31.41XA,M,Open wound of vagina
8786,878.6,S31.43XA,M,Open wound of vagina
8786,878.6,S31.45XA,M,Open wound of vagina
8787,878.7,S31.42XA,M,Open wound vagina-compl
8787,878.7,S31.44XA,M,Open wound vagina-compl
9391,939.1,T19.3XXA,M,Foreign body uterus
9392,939.2,T19.2XXA,M,Foreign bdy vulva/vagina
9393,939.3,T19.4XXA,F,Foreign body penis
9474,947.4,T28.3XXA,M,Burn of vagina & uterus
9474,947.4,T28.8XXA,M,Burn of vagina & uterus
09812,098.12,A54.22,F,Gc prostatitis (acute)
09813,098.13,A54.23,F,Gc orchitis (acute)
09814,098.14,A54.23,F,Gc sem vesiculit (acute)
09815,098.15,A54.03,M,Gc cervicitis (acute)
09816,098.16,A54.24,M,Gc endometritis (acute)
09817,098.17,A54.29,M,Acute gc salpingitis
09832,098.32,A54.22,F,"Gc prostatitis, chronic"
09833,098.33,A54.23,F,"Gc orchitis, chronic"
09834,098.34,A54.23,F,"Gc sem vesiculitis, chr"
09835,098.35,A54.03,M,"Gc cervicitis, chronic"
09836,098.36,A54.24,M,"Gc endometritis, chronic"
09837,098.37,A54.29,M,Gc salpingitis (chronic)
13101,131.01,A59.01,M,Trichomonal vaginitis
13103,131.03,A59.02,F,Trichomonal prostatitis
23330,233.30,D07.30,M,Ca in situ fem gen NOS
23331,233.31,D07.2,M,Carcinoma in situ vagina
23332,233.32,D07.1,M,Carcinoma in situ vulva
23339,233.39,D07.39,M,Ca in situ fem gen NEC
25631,256.31,E28.310,M,Premature menopause
25631,256.31,E28.319,M,Premature menopause
25639,256.39,E28.39,M,Ovarian failure NEC
30273,302.73,F52.31,M,Female orgasmic disorder
30274,302.74,F52.32,F,Male orgasmic disorder
30275,302.75,F52.4,F,Premature ejaculation
30276,302.76,F52.6,M,"Dyspareunia,psychogenic"
30651,306.51,F52.5,M,Psychogenic vaginismus
30652,306.52,F45.8,M,Psychogenic dysmenorrhea
34640,346.40,G43.829,M,Menst mgr wo ntrc wo st
34641,346.41,G43.839,M,Menstl mgrn w ntrc wo st
34642,346.42,G43.821,M,Menstl mgr wo ntrc w st
34643,346.43,G43.831,M,Menstl mgrn w ntrc w st
60000,600.00,N40.0,F,BPH w/o urinary obs/LUTS
60001,600.01,N40.1,F,BPH w urinary obs/LUTS
60010,600.10,N40.2,F,Nod prostate w/o ur obst
60011,600.11,N40.3,F,Nod prostate w ur obst
60020,600.20,N40.0,F,BPH loc w/o ur obs/LUTS
60021,600.21,N40.1,F,BPH loc w urin obs/LUTS
60090,600.90,N40.0,F,BPH NOS w/o ur obs/LUTS
60091,600.91,N40.1,F,BPH NOS w ur obs/LUTS
60490,604.90,N45.1,F,Orchitis/epididymit NOS
60490,604.90,N45.2,F,Orchitis/epididymit NOS
60490,604.90,N45.3,F,Orchitis/epididymit NOS
60491,604.91,N51,F,Orchitis in oth disease
60499,604.99,N45.1,F,Orchitis/epididymit NEC
60499,604.99,N45.2,F,Orchitis/epididymit NEC
60499,604.99,N45.3,F,Orchitis/epididymit NEC
60781,607.81,N48.0,F,Balanitis xerotica oblit
60782,607.82,N51.0,F,"Vascular disorder, penis"
60783,607.83,N48.89,F,Edema of penis
60784,607.84,N52.9,F,"Impotence, organic orign"
60784,607.84,N52.01,F,"Impotence, organic orign"
60784,607.84,N52.02 ,F,"Impotence, organic orign"
60784,607.84,N52.03 ,F,"Impotence, organic orign"
60784,607.84,N52.1,F,"Impotence, organic orign"
60784,607.84,N52.2,F,"Impotence, organic orign"
60784,607.84,N52.31,F,"Impotence, organic orign"
60784,607.84,N52.32,F,"Impotence, organic orign"
60784,607.84,N52.33,F,"Impotence, organic orign"
60784,607.84,N52.34,F,"Impotence, organic orign"
60784,607.84,N52.39,F,"Impotence, organic orign"
60784,607.84,N52.8,F,"Impotence, organic orign"
60785,607.85,N48.6,F,Peyronie's disease
60789,607.89,N48.5,F,Disorder of penis NEC
60789,607.89,N48.82,F,Disorder of penis NEC
60789,607.89,N48.89,F,Disorder of penis NEC
60789,607.89,N48.81,F,Disorder of penis NEC
60789,607.89,N48.83,F,Disorder of penis NEC
60820,608.20,N44.00,F,Torsion of testis NOS
60821,608.21,N44.01,F,Extravag tors sperm cord
60822,608.22,N44.02,F,Intravag tors sperm cord
60823,608.23,N44.03,F,Torsion appendix testis
60824,608.24,N44.04,F,Torsion appy epididymis
60881,608.81,N51,F,Male gen dis in oth dis
60882,608.82,R36.1,F,Hematospermia
60883,608.83,N50.1,F,Male gen vascul dis NEC
60884,608.84,N50.8,F,"Chylocele, tunic vaginal"
60885,608.85,N50.8,F,"Stricture, male gen orgn"
60886,608.86,N50.8,F,"Edema, male genital orgn"
60887,608.87,N53.14,F,Retrograde ejaculation
60887,608.87,N53.11,F,Retrograde ejaculation
60887,608.87,N53.13,F,Retrograde ejaculation
60887,608.87,N53.19,F,Retrograde ejaculation
60889,608.89,N44.2,F,Male genital dis NEC
60889,608.89,N44.8,F,Male genital dis NEC
60889,608.89,N50.3,F,Male genital dis NEC
60889,608.89,N50.8,F,Male genital dis NEC
60889,608.89,N53.12,F,Male genital dis NEC
60889,608.89,N44.1,F,Male genital dis NEC
60889,608.89,N53.8,F,Male genital dis NEC
60889,608.89,N53.9,F,Male genital dis NEC
61610,616.10,N76.0,M,Vaginitis NOS
61610,616.10,N76.1,M,Vaginitis NOS
61610,616.10,N76.2,M,Vaginitis NOS
61610,616.10,N76.3,M,Vaginitis NOS
61611,616.11,N77.1,M,Vaginitis in oth disease
61611,616.11,A56.02,M,Vaginitis in oth disease
61650,616.50,N76.6,M,Ulceration of vulva NOS
61651,616.51,N77.0,M,Vulvar ulcer in oth dis
61681,616.81,N76.81,M,"Mucositis cerv,vag,vulva"
61689,616.89,N75.9,M,"Inflm cerv,vag,vulva NEC"
61689,616.89,N76.5,M,"Inflm cerv,vag,vulva NEC"
61689,616.89,N76.89,M,"Inflm cerv,vag,vulva NEC"
61800,618.00,N81.9,M,Vaginal wall prolpse NOS
61801,618.01,N81.10,M,"Cystocele, midline"
61801,618.01,N81.11,M,"Cystocele, midline"
61802,618.02,N81.12,M,"Cystocele, lateral"
61803,618.03,N81.0,M,Urethrocele
61809,618.09,N81.89,M,Cystourethrocele
61881,618.81,N81.82,M,Incomptnce pubocerv tiss
61882,618.82,N81.83,M,Incomptnce rectovag tiss
61883,618.83,N81.84,M,Pelvic muscle wasting
61884,618.84,N81.2,M,Cervical stump prolapse
61884,618.84,N81.85,M,Cervical stump prolapse
61889,618.89,N81.89,M,Genital prolapse NEC
62130,621.30,N85.00,M,Endometrial hyperpla NOS
62131,621.31,N85.01,M,Simp endo hyper w/o atyp
62132,621.32,N85.01,M,Comp endo hyper w/o atyp
62133,621.33,N85.02,M,Endomet hyperpla w atyp
62134,621.34,N85.01,M,Ben endomet hyperplasia
62135,621.35,N85.02,M,Endomet intraepithl neop
62210,622.10,N87.9,M,Dysplasia of cervix NOS
62211,622.11,N87.0,M,Mild dysplasia of cervix
62212,622.12,N87.1,M,Mod dysplasia of cervix
62401,624.01,N90.0,M,Vulvar intraeph neopl I
62402,624.02,N90.1,M,Vulvr intraepth neopl II
62409,624.09,N90.4,M,Dystrophy of vulva NEC
62570,625.70,N94.819,M,Vulvodynia NOS
62571,625.71,N94.810,M,Vulvar vestibulitis
62579,625.79,N94.818,M,Other vulvodynia
62920,629.20,N90.810,M,Genital mutilation NOS
62921,629.21,N90.811,M,Genital mutilatn type I
62922,629.22,N90.812,M,Genital mutilatn type II
62923,629.23,N90.813,M,Genital muilatn type III
62929,629.29,N90.818,M,Fem genital mutilate NEC
62981,629.81,N96,M,Rec preg loss wo cur prg
62989,629.89,N94.89,M,Female genital disor NEC
63300,633.00,O00.0,M,Abd preg w/o intrau preg
63301,633.01,O00.0,M,Abd preg w intraut preg
63310,633.10,O00.1,M,Tubal preg w/o intra prg
63311,633.11,O00.1,M,Tubal preg w intra preg
63320,633.20,O00.2,M,Ovarn preg w/o intra prg
63321,633.21,O00.2,M,Ovarian preg w intra prg
63380,633.80,O00.8,M,Ect preg NEC w/o int prg
63381,633.81,O00.8,M,Ectpc prg NEC w int preg
63390,633.90,O00.9,M,Ect preg NOS w/o int prg
63391,633.91,O00.9,M,Ectp preg NOS w int preg
63400,634.00,O03.5,M,Spon abor w pel inf-unsp
63400,634.00,O03.87,M,Spon abor w pel inf-unsp
63401,634.01,O03.0,M,Spon abor w pelv inf-inc
63401,634.01,O03.37,M,Spon abor w pelv inf-inc
63402,634.02,O03.5,M,Spon abor w pel inf-comp
63402,634.02,O03.87,M,Spon abor w pel inf-comp
63410,634.10,O03.6,M,Spon abort w hemorr-unsp
63411,634.11,O03.1,M,Spon abort w hemorr-inc
63412,634.12,O03.6,M,Spon abort w hemorr-comp
63420,634.20,O03.84,M,Spon ab w pel damag-unsp
63421,634.21,O03.34,M,Spon ab w pelv damag-inc
63422,634.22,O03.84,M,Spon ab w pel damag-comp
63430,634.30,O03.82,M,Spon ab w ren fail-unsp
63431,634.31,O03.32,M,Spon ab w ren fail-inc
63432,634.32,O03.82,M,Spon ab w ren fail-comp
63440,634.40,O03.83,M,Spon ab w metab dis-unsp
63441,634.41,O03.33,M,Spon ab w metab dis-inc
63442,634.42,O03.83,M,Spon ab w metab dis-comp
63450,634.50,O03.81,M,Spon abort w shock-unsp
63451,634.51,O03.31,M,Spon abort w shock-inc
63452,634.52,O03.81,M,Spon abort w shock-comp
63460,634.60,O03.7,M,Spon abort w embol-unsp
63461,634.61,O03.2,M,Spon abort w embol-inc
63462,634.62,O03.7,M,Spon abort w embol-comp
63470,634.70,O03.85,M,Spon ab w compl NEC-unsp
63470,634.70,O03.86,M,Spon ab w compl NEC-unsp
63470,634.70,O03.88,M,Spon ab w compl NEC-unsp
63470,634.70,O03.89,M,Spon ab w compl NEC-unsp
63471,634.71,O03.39,M,Spon ab w compl NEC-inc
63471,634.71,O03.35,M,Spon ab w compl NEC-inc
63471,634.71,O03.36,M,Spon ab w compl NEC-inc
63471,634.71,O03.38,M,Spon ab w compl NEC-inc
63472,634.72,O03.85,M,Spon ab w compl NEC-comp
63472,634.72,O03.86,M,Spon ab w compl NEC-comp
63472,634.72,O03.88,M,Spon ab w compl NEC-comp
63472,634.72,O03.89,M,Spon ab w compl NEC-comp
63480,634.80,O03.80,M,Spon ab w compl NOS-unsp
63481,634.81,O03.30,M,Spon ab w compl NOS-inc
63482,634.82,O03.80,M,Spon ab w compl NOS-comp
63490,634.90,O03.9,M,Spon abort uncompl-unsp
63491,634.91,O03.4,M,Spon abort uncompl-inc
63492,634.92,O03.9,M,Spon abort uncompl-comp
63500,635.00,O04.5,M,Leg abor w pelv inf-unsp
63500,635.00,O04.87,M,Leg abor w pelv inf-unsp
63501,635.01,O04.5,M,Leg abor w pelv inf-inc
63501,635.01,O04.87,M,Leg abor w pelv inf-inc
63502,635.02,O04.5,M,Leg abor w pelv inf-comp
63502,635.02,O04.87,M,Leg abor w pelv inf-comp
63510,635.10,O04.6,M,Legal abor w hemorr-unsp
63511,635.11,O04.6,M,Legal abort w hemorr-inc
63512,635.12,O04.6,M,Legal abor w hemorr-comp
63520,635.20,O04.84,M,Leg ab w pelv damag-unsp
63521,635.21,O04.84,M,Leg ab w pelv damag-inc
63522,635.22,O04.84,M,Leg ab w pelv damag-comp
63530,635.30,O04.82,M,Leg abor w ren fail-unsp
63531,635.31,O04.82,M,Leg abor w ren fail-inc
63532,635.32,O04.82,M,Leg abor w ren fail-comp
63540,635.40,O04.83,M,Leg ab w metab dis-unsp
63541,635.41,O04.83,M,Leg ab w metab dis-inc
63542,635.42,O04.83,M,Leg ab w metab dis-comp
63550,635.50,O04.81,M,Legal abort w shock-unsp
63551,635.51,O04.81,M,Legal abort w shock-inc
63552,635.52,O04.81,M,Legal abort w shock-comp
63560,635.60,O04.7,M,Legal abort w embol-unsp
63561,635.61,O04.7,M,Legal abort w embol-inc
63562,635.62,O04.7,M,Legal abort w embol-comp
63570,635.70,O04.85,M,Leg ab w compl NEC-unsp
63570,635.70,O04.86,M,Leg ab w compl NEC-unsp
63570,635.70,O04.88,M,Leg ab w compl NEC-unsp
63570,635.70,O04.89,M,Leg ab w compl NEC-unsp
63571,635.71,O04.85,M,Leg ab w compl NEC-inc
63571,635.71,O04.86,M,Leg ab w compl NEC-inc
63571,635.71,O04.88,M,Leg ab w compl NEC-inc
63571,635.71,O04.89,M,Leg ab w compl NEC-inc
63572,635.72,O04.85,M,Leg ab w compl NEC-comp
63572,635.72,O04.86,M,Leg ab w compl NEC-comp
63572,635.72,O04.88,M,Leg ab w compl NEC-comp
63572,635.72,O04.89,M,Leg ab w compl NEC-comp
63580,635.80,O04.80,M,Leg ab w compl NOS-unsp
63581,635.81,O04.80,M,Leg ab w compl NOS-inc
63582,635.82,O04.80,M,Leg ab w compl NOS-comp
63590,635.90,Z33.2,M,Legal abort uncompl-unsp
63591,635.91,Z33.2,M,Legal abort uncompl-inc
63592,635.92,Z33.2,M,Legal abort uncompl-comp
63600,636.00,O04.5,M,Illeg ab w pelv inf-unsp
63601,636.01,O04.5,M,Illeg ab w pelv inf-inc
63602,636.02,O04.5,M,Illeg ab w pelv inf-comp
63610,636.10,O04.6,M,Illeg ab w hemorr-unspec
63611,636.11,O04.6,M,Illeg ab w hemorr-inc
63612,636.12,O04.6,M,Illeg ab w hemorr-comp
63620,636.20,O04.84,M,Illeg ab w pel damg-unsp
63621,636.21,O04.84,M,Illeg ab w pel damag-inc
63622,636.22,O04.84,M,Illeg ab w pel damg-comp
63630,636.30,O04.82,M,Illeg ab w ren fail-unsp
63631,636.31,O04.82,M,Illeg ab w ren fail-inc
63632,636.32,O04.82,M,Illeg ab w ren fail-comp
63640,636.40,O04.83,M,Illeg ab w met dis-unsp
63641,636.41,O04.83,M,Illeg ab w metab dis-inc
63642,636.42,O04.83,M,Illeg ab w met dis-comp
63650,636.50,O04.81,M,Illeg abort w shock-unsp
63651,636.51,O04.81,M,Illeg abort w shock-inc
63652,636.52,O04.81,M,Illeg abort w shock-comp
63660,636.60,O04.7,M,Illeg ab w embolism-unsp
63661,636.61,O04.7,M,Illeg ab w embolism-inc
63662,636.62,O04.7,M,Illeg ab w embolism-comp
63670,636.70,O04.89,M,Illg ab w compl NEC-unsp
63671,636.71,O04.89,M,Illeg ab w compl NEC-inc
63672,636.72,O04.89,M,Illg ab w compl NEC-comp
63680,636.80,O04.80,M,Illg ab w compl NOS-unsp
63681,636.81,O04.80,M,Illeg ab w compl NOS-inc
63682,636.82,O04.80,M,Illg ab w compl NOS-comp
63690,636.90,Z33.2,M,Illeg abort uncompl-unsp
63691,636.91,Z33.2,M,Illeg abort uncompl-inc
63692,636.92,Z33.2,M,Illeg abort uncompl-comp
63700,637.00,O04.5,M,Abort NOS w pel inf-unsp
63701,637.01,O04.5,M,Abort NOS w pel inf-inc
63702,637.02,O04.5,M,Abort NOS w pel inf-comp
63710,637.10,O04.6,M,Abort NOS w hemorr-unsp
63711,637.11,O04.6,M,Abort NOS w hemorr-inc
63712,637.12,O04.6,M,Abort NOS w hemorr-comp
63720,637.20,O04.84,M,Ab NOS w pelv damag-unsp
63721,637.21,O04.84,M,Ab NOS w pelv damag-inc
63722,637.22,O04.84,M,Ab NOS w pelv damag-comp
63730,637.30,O04.82,M,Ab NOS w renal fail-unsp
63731,637.31,O04.82,M,Ab NOS w renal fail-inc
63732,637.32,O04.82,M,Ab NOS w renal fail-comp
63740,637.40,O04.83,M,Ab NOS w metab dis-unsp
63741,637.41,O04.83,M,Ab NOS w metab dis-inc
63742,637.42,O04.83,M,Ab NOS w metab dis-comp
63750,637.50,O04.81,M,Abort NOS w shock-unsp
63751,637.51,O04.81,M,Abort NOS w shock-inc
63752,637.52,O04.81,M,Abort NOS w shock-comp
63760,637.60,O04.7,M,Ab NOS w embolism-unsp
63761,637.61,O04.7,M,Ab NOS w embolism-inc
63762,637.62,O04.7,M,Ab NOS w embolism-comp
63770,637.70,O04.89,M,Ab NOS w compl NEC-unsp
63771,637.71,O04.89,M,Ab NOS w compl NEC-inc
63772,637.72,O04.89,M,Ab NOS w compl NEC-comp
63780,637.80,O04.80,M,Ab NOS w compl NOS-unsp
63781,637.81,O04.80,M,Ab NOS w compl NOS-inc
63782,637.82,O04.80,M,Ab NOS w compl NOS-comp
63790,637.90,Z33.2,M,Ab NOS uncomplicat-unsp
63791,637.91,Z33.2,M,Ab NOS uncomplicat-inc
63792,637.92,Z33.2,M,Ab NOS uncomplicat-comp
64000,640.00,O20.0,M,Threatened abort-unspec
64001,640.01,O20.0,M,Threatened abort-deliver
64003,640.03,O20.0,M,Threaten abort-antepart
64080,640.80,O20.8,M,Hem early preg NEC-unsp
64081,640.81,O20.8,M,Hem early preg NEC-deliv
64083,640.83,O20.8,M,Hem early pg NEC-antepar
64090,640.90,O20.9,M,Hemorr early preg-unspec
64091,640.91,O20.9,M,Hem early preg-delivered
64093,640.93,O20.9,M,Hem early preg-antepart
64100,641.00,O44.00,M,Placenta previa-unspec
64101,641.01,O44.01,M,Placenta previa-deliver
64101,641.01,O44.02,M,Placenta previa-deliver
64101,641.01,O44.03,M,Placenta previa-deliver
64103,641.03,O44.01,M,Placenta previa-antepart
64103,641.03,O44.02,M,Placenta previa-antepart
64103,641.03,O44.03,M,Placenta previa-antepart
64110,641.10,O44.10,M,Placenta prev hem-unspec
64111,641.11,O44.11,M,Placenta prev hem-deliv
64111,641.11,O44.12,M,Placenta prev hem-deliv
64111,641.11,O44.13,M,Placenta prev hem-deliv
64113,641.13,O44.11,M,Placen prev hem-antepart
64113,641.13,O44.12,M,Placen prev hem-antepart
64113,641.13,O44.13,M,Placen prev hem-antepart
64120,641.20,O45.8X9,M,Prem separ placen-unspec
64120,641.20,O45.90,M,Prem separ placen-unspec
64121,641.21,O45.8X1,M,Prem separ placen-deliv
64121,641.21,O45.8X2,M,Prem separ placen-deliv
64121,641.21,O45.8X3,M,Prem separ placen-deliv
64121,641.21,O45.91,M,Prem separ placen-deliv
64121,641.21,O45.92,M,Prem separ placen-deliv
64121,641.21,O45.93,M,Prem separ placen-deliv
64123,641.23,O45.8X1,M,Prem separ plac-antepart
64123,641.23,O45.8X2,M,Prem separ plac-antepart
64123,641.23,O45.8X3,M,Prem separ plac-antepart
64123,641.23,O45.91,M,Prem separ plac-antepart
64123,641.23,O45.92,M,Prem separ plac-antepart
64123,641.23,O45.93,M,Prem separ plac-antepart
64130,641.30,O46.009,M,Coag def hemorr-unspec
64130,641.30,O46.019,M,Coag def hemorr-unspec
64130,641.30,O46.029,M,Coag def hemorr-unspec
64130,641.30,O46.099,M,Coag def hemorr-unspec
64130,641.30,O45.009,M,Coag def hemorr-unspec
64130,641.30,O45.019,M,Coag def hemorr-unspec
64130,641.30,O45.029,M,Coag def hemorr-unspec
64130,641.30,O45.099,M,Coag def hemorr-unspec
64131,641.31,O45.001,M,Coag def hemorr-deliver
64131,641.31,O45.002,M,Coag def hemorr-deliver
64131,641.31,O45.003,M,Coag def hemorr-deliver
64131,641.31,O45.011,M,Coag def hemorr-deliver
64131,641.31,O45.012,M,Coag def hemorr-deliver
64131,641.31,O45.013,M,Coag def hemorr-deliver
64131,641.31,O45.021,M,Coag def hemorr-deliver
64131,641.31,O45.022,M,Coag def hemorr-deliver
64131,641.31,O45.023,M,Coag def hemorr-deliver
64131,641.31,O45.091,M,Coag def hemorr-deliver
64131,641.31,O45.092,M,Coag def hemorr-deliver
64131,641.31,O45.093,M,Coag def hemorr-deliver
64131,641.31,O46.001,M,Coag def hemorr-deliver
64131,641.31,O46.002,M,Coag def hemorr-deliver
64131,641.31,O46.003,M,Coag def hemorr-deliver
64131,641.31,O46.011,M,Coag def hemorr-deliver
64131,641.31,O46.012,M,Coag def hemorr-deliver
64131,641.31,O46.013,M,Coag def hemorr-deliver
64131,641.31,O46.021,M,Coag def hemorr-deliver
64131,641.31,O46.022,M,Coag def hemorr-deliver
64131,641.31,O46.023,M,Coag def hemorr-deliver
64131,641.31,O46.091,M,Coag def hemorr-deliver
64131,641.31,O46.092,M,Coag def hemorr-deliver
64131,641.31,O46.093,M,Coag def hemorr-deliver
64131,641.31,O67.0,M,Coag def hemorr-deliver
64133,641.33,O45.001,M,Coag def hemorr-antepart
64133,641.33,O45.002,M,Coag def hemorr-antepart
64133,641.33,O45.003,M,Coag def hemorr-antepart
64133,641.33,O45.011,M,Coag def hemorr-antepart
64133,641.33,O45.012,M,Coag def hemorr-antepart
64133,641.33,O45.013,M,Coag def hemorr-antepart
64133,641.33,O45.021,M,Coag def hemorr-antepart
64133,641.33,O45.022,M,Coag def hemorr-antepart
64133,641.33,O45.023,M,Coag def hemorr-antepart
64133,641.33,O45.091,M,Coag def hemorr-antepart
64133,641.33,O45.092,M,Coag def hemorr-antepart
64133,641.33,O45.093,M,Coag def hemorr-antepart
64133,641.33,O46.001,M,Coag def hemorr-antepart
64133,641.33,O46.002,M,Coag def hemorr-antepart
64133,641.33,O46.003,M,Coag def hemorr-antepart
64133,641.33,O46.011,M,Coag def hemorr-antepart
64133,641.33,O46.012,M,Coag def hemorr-antepart
64133,641.33,O46.013,M,Coag def hemorr-antepart
64133,641.33,O46.021,M,Coag def hemorr-antepart
64133,641.33,O46.022,M,Coag def hemorr-antepart
64133,641.33,O46.023,M,Coag def hemorr-antepart
64133,641.33,O46.091,M,Coag def hemorr-antepart
64133,641.33,O46.092,M,Coag def hemorr-antepart
64133,641.33,O46.093,M,Coag def hemorr-antepart
64180,641.80,O46.8X9,M,Antepart hem NEC-unspec
64181,641.81,O46.8X1,M,Antepartum hem NEC-deliv
64181,641.81,O46.8X2,M,Antepartum hem NEC-deliv
64181,641.81,O46.8X3,M,Antepartum hem NEC-deliv
64181,641.81,O67.8,M,Antepartum hem NEC-deliv
64183,641.83,O46.8X1,M,Antepart hem NEC-antepar
64183,641.83,O46.8X2,M,Antepart hem NEC-antepar
64183,641.83,O46.8X3,M,Antepart hem NEC-antepar
64190,641.90,O46.90,M,Antepart hem NOS-unspec
64191,641.91,O46.91,M,Antepartum hem NOS-deliv
64191,641.91,O46.92,M,Antepartum hem NOS-deliv
64191,641.91,O46.93,M,Antepartum hem NOS-deliv
64191,641.91,O67.9,M,Antepartum hem NOS-deliv
64193,641.93,O46.91,M,Antepart hem NOS-antepar
64193,641.93,O46.92,M,Antepart hem NOS-antepar
64193,641.93,O46.93,M,Antepart hem NOS-antepar
64200,642.00,O10.019,M,Essen hyperten preg-unsp
64200,642.00,O10.919,M,Essen hyperten preg-unsp
64201,642.01,O10.011,M,Essen hyperten-delivered
64201,642.01,O10.012,M,Essen hyperten-delivered
64201,642.01,O10.013,M,Essen hyperten-delivered
64201,642.01,O10.02,M,Essen hyperten-delivered
64201,642.01,O10.911,M,Essen hyperten-delivered
64201,642.01,O10.912,M,Essen hyperten-delivered
64201,642.01,O10.913,M,Essen hyperten-delivered
64201,642.01,O10.92,M,Essen hyperten-delivered
64202,642.02,O10.03,M,Essen hyperten-del w p/p
64203,642.03,O10.011,M,Essen hyperten-antepart
64203,642.03,O10.012,M,Essen hyperten-antepart
64203,642.03,O10.013,M,Essen hyperten-antepart
64203,642.03,O10.911,M,Essen hyperten-antepart
64203,642.03,O10.912,M,Essen hyperten-antepart
64203,642.03,O10.913,M,Essen hyperten-antepart
64204,642.04,O10.03,M,Essen hyperten-postpart
64204,642.04,O10.93,M,Essen hyperten-postpart
64210,642.10,O10.419,M,Renal hyperten preg-unsp
64211,642.11,O10.411,M,Renal hyperten pg-deliv
64211,642.11,O10.412,M,Renal hyperten pg-deliv
64211,642.11,O10.413,M,Renal hyperten pg-deliv
64211,642.11,O10.42,M,Renal hyperten pg-deliv
64212,642.12,O10.43,M,Renal hyperten-del p/p
64213,642.13,O10.411,M,Renal hyperten-antepart
64213,642.13,O10.412,M,Renal hyperten-antepart
64213,642.13,O10.413,M,Renal hyperten-antepart
64214,642.14,O10.43,M,Renal hyperten-postpart
64220,642.20,O10.119,M,Old hyperten preg-unspec
64220,642.20,O10.219,M,Old hyperten preg-unspec
64220,642.20,O10.319,M,Old hyperten preg-unspec
64220,642.20,O11.9,M,Old hyperten preg-unspec
64221,642.21,O10.111,M,Old hyperten NEC-deliver
64221,642.21,O10.112,M,Old hyperten NEC-deliver
64221,642.21,O10.113,M,Old hyperten NEC-deliver
64221,642.21,O10.12,M,Old hyperten NEC-deliver
64221,642.21,O10.211,M,Old hyperten NEC-deliver
64221,642.21,O10.212,M,Old hyperten NEC-deliver
64221,642.21,O10.213,M,Old hyperten NEC-deliver
64221,642.21,O10.22,M,Old hyperten NEC-deliver
64221,642.21,O10.311,M,Old hyperten NEC-deliver
64221,642.21,O10.312,M,Old hyperten NEC-deliver
64221,642.21,O10.313,M,Old hyperten NEC-deliver
64221,642.21,O10.32,M,Old hyperten NEC-deliver
64221,642.21,O11.1,M,Old hyperten NEC-deliver
64221,642.21,O11.2,M,Old hyperten NEC-deliver
64221,642.21,O11.3,M,Old hyperten NEC-deliver
64222,642.22,O10.13,M,Old hyperten-deliv w p/p
64223,642.23,O10.111,M,Old hyperten NEC-antepar
64223,642.23,O10.112,M,Old hyperten NEC-antepar
64223,642.23,O10.113,M,Old hyperten NEC-antepar
64223,642.23,O10.211,M,Old hyperten NEC-antepar
64223,642.23,O10.212,M,Old hyperten NEC-antepar
64223,642.23,O10.213,M,Old hyperten NEC-antepar
64223,642.23,O10.311,M,Old hyperten NEC-antepar
64223,642.23,O10.312,M,Old hyperten NEC-antepar
64223,642.23,O10.313,M,Old hyperten NEC-antepar
64223,642.23,O11.1,M,Old hyperten NEC-antepar
64223,642.23,O11.2,M,Old hyperten NEC-antepar
64223,642.23,O11.3,M,Old hyperten NEC-antepar
64224,642.24,O10.13,M,Old hyperten NEC-postpar
64224,642.24,O10.23,M,Old hyperten NEC-postpar
64224,642.24,O10.33,M,Old hyperten NEC-postpar
64230,642.30,O13.9,M,Trans hyperten preg-unsp
64231,642.31,O13.1,M,Trans hyperten-delivered
64231,642.31,O13.2,M,Trans hyperten-delivered
